IsPossGoal,PlayerX,PlayerY,BallX,BallY,teammates_within_5,opponents_within_5,teammates_within_10,opponents_within_10,teammates_within_15,opponents_within_15,teammates_ahead_of_ball,opponents_ahead_of_ball
0,21.22,4.47,20.2,5.07,1,2,1,3,4,7,3,8
0,21.09,4.88,22.07,3.12,0,1,0,1,2,5,7,10
0,25.01,-0.69,25.56,-1.91,0,1,3,1,4,7,5,9
0,26.7,0.16,NULL,NULL,0,0,0,0,0,0,0,0
0,25.62,3.26,26.58,1.22,1,1,1,4,4,6,1,6
0,21.44,-4.41,24.42,-10.93,1,0,2,2,2,3,5,9
0,25.69,2.13,26,1.48,0,1,3,5,5,9,5,9
0,20.83,0.73,21.68,1.58,1,3,1,3,5,7,5,7
0,20.84,-2.2,20.79,-2.55,0,1,0,3,3,6,4,9
0,23.99,-3.19,22.8,-2.73,0,1,1,3,2,6,3,7
0,21.69,-2.64,22.08,-2.55,0,1,2,4,3,7,4,8
0,24.09,0.22,26.79,0.78,1,1,1,4,2,8,2,4
0,24.91,-3.34,24.31,-1.44,0,1,1,3,6,6,7,10
0,20.64,-1.62,23.65,-13.33,1,1,2,5,2,6,2,6
0,23.73,0.6,26.5,2.68,0,1,1,3,3,8,7,9
0,23.94,-0.73,24.29,9.26,1,1,2,4,3,5,1,4
0,27.29,-4.63,30.41,-6.78,0,2,2,4,3,8,5,7
0,28.02,1.67,31.62,9.31,1,1,2,3,2,3,0,3
1,27.94,3.24,29.44,0.98,0,2,3,4,3,6,2,5
0,23.03,-3.98,25.29,-0.78,1,2,1,3,2,8,6,9
0,23.53,1.25,23.5,-1.01,0,1,1,5,4,7,3,5
0,29.18,-4.65,29.58,-5,0,2,0,4,3,6,4,6
0,29.5,-2.05,32.12,-2.09,1,1,2,4,4,6,5,7
0,28.7,3.3,9.16,19.42,1,0,1,1,1,1,4,9
0,20.67,-2.05,21.32,-0.88,0,2,1,4,7,9,6,10
0,26.59,-1.57,26.97,-1.53,0,2,0,5,1,5,2,4
0,26.73,-0.76,25.28,-0.27,1,2,2,5,3,7,2,6
0,20.03,-1.74,19.3,-5.7,0,1,0,4,2,5,7,10
1,29.42,3.93,32.87,-4.24,1,2,2,4,2,7,3,4
0,29.1,2.1,29.61,1.95,1,1,3,5,3,7,1,5
0,27.75,4.71,26.56,6.19,0,1,0,3,3,7,6,10
0,27.53,-3.45,28.41,8.27,1,0,1,2,5,6,7,9
0,25.17,-2.45,18.37,-2.7,1,0,1,2,2,4,2,8
0,29.71,2.31,30.14,4.41,0,3,1,3,1,4,0,2
0,28.44,-3.63,26.17,-5.07,0,2,3,5,4,8,4,8
0,27.59,3.31,27.66,3.04,0,2,3,5,4,6,3,4
0,26.61,-1.84,26.39,-3.8,0,1,0,2,3,7,2,9
0,24.93,-0.06,47.5,19.84,1,1,1,2,4,4,5,7
0,25.2,1.85,26.14,2.44,0,1,0,3,2,7,4,7
0,23.27,3.27,23.68,2.92,1,2,2,4,4,8,5,9
0,21.16,-4.25,20.59,-3.85,0,2,0,2,2,3,5,9
0,21,1.79,12.56,-7.16,1,2,2,2,5,5,5,8
0,23.4,4.09,23.4,1.86,1,1,1,4,2,6,5,9
0,24.22,0.14,23.11,1.19,0,1,3,5,5,7,3,8
0,25.05,-3.46,24.34,-3.34,0,1,1,4,2,7,3,8
0,23.18,1.06,22.76,1.43,0,1,0,2,1,3,3,5
0,24.49,2.68,23.72,2.34,1,1,1,3,3,6,5,10
1,24.25,0.45,23.3,0.41,0,1,1,5,3,6,3,6
0,28.41,3.4,30.35,3.69,0,1,1,3,2,6,5,7
0,21.59,3.64,21.97,5.63,0,1,1,1,4,5,5,9
1,26.03,-0.09,27.89,3.55,0,2,1,3,1,4,4,8
0,21.18,4.29,20.82,3.33,0,3,2,4,5,7,4,6
0,24.14,-4.26,24.5,-6.01,0,1,1,2,2,5,4,8
0,25.19,-2.47,24.48,-1.98,1,3,3,6,3,8,1,6
0,23.65,-4.57,23.2,-4.21,0,1,0,3,2,8,4,9
0,24.64,4.48,24.17,4.01,0,1,3,4,5,8,6,10
0,20.03,-3,19.31,-2.75,0,1,0,2,3,6,4,9
0,27.43,-1.01,25.57,-2.01,1,1,1,2,3,3,1,4
0,23.7,-3.24,24.17,-3.46,1,3,3,5,4,9,3,6
1,27.37,2.91,27.03,2.23,0,1,0,3,3,5,6,8
0,21.88,4.52,22.75,2.75,0,1,1,3,5,7,5,8
0,22.39,-4.48,21.91,-2.31,1,2,1,5,3,7,2,5
0,24.33,2.41,23.92,0.69,0,1,1,3,3,6,3,9
0,25.1,4.01,14.78,-28.95,1,1,1,1,2,1,3,8
0,22.11,3.85,23.3,-0.09,0,1,0,3,4,5,6,8
0,25.82,0.51,22.95,2.42,0,1,1,3,4,6,5,8
0,29.12,-4.01,28.46,-10.19,1,0,1,3,3,6,4,8
0,27.32,3.17,26.6,1.43,0,1,2,4,5,8,5,9
0,27.9,2.84,31.9,6.77,1,1,1,4,2,5,2,3
0,23.05,3.16,23.15,2.51,0,0,0,1,2,1,7,10
0,20.64,1.46,20.35,3.61,0,1,2,2,2,4,7,9
1,24.41,2.47,24.9,2.06,0,0,2,3,2,6,3,5
0,22.85,-2.3,22.52,-1.68,0,1,1,3,4,5,4,9
0,20.72,-4.82,34.53,-9.1,0,1,3,3,3,8,1,2
0,28.77,-2.5,29.79,-4.68,0,2,0,4,2,7,3,5
0,24.86,4.71,25.05,5.22,0,1,3,3,3,6,6,10
0,28.79,4.84,30.81,6.54,0,1,3,6,5,9,5,8
0,28.89,-3.92,29.17,-3.72,2,3,5,6,8,10,5,9
0,20.42,2.27,22.79,11.51,1,1,2,3,4,8,4,7
1,20.42,2.67,17.56,4.65,0,1,1,2,2,5,6,9
0,23.46,3.4,22.29,1.88,0,2,1,3,3,7,4,7
0,29.69,4.8,32.07,5.78,2,4,3,6,5,8,4,6
0,28.71,2.49,29.2,-2.63,1,2,1,3,4,7,6,8
0,23.79,-0.67,18.93,27.04,1,0,1,0,2,1,6,11
1,25.6,4.5,26.02,8.88,0,2,2,4,5,7,5,9
0,20.95,0.27,26.11,-9.85,1,0,3,2,4,5,4,6
1,22.39,2,21.85,-2.05,0,1,2,3,3,5,3,8
0,22.29,0.57,23.72,-2.43,0,1,0,1,4,5,7,8
0,28.84,-1.68,28.79,-4.01,1,1,3,3,4,6,5,8
0,24.38,0.84,24.85,0.86,0,1,2,5,3,7,3,7
0,20.35,-0.77,20.15,-1.58,1,1,2,2,4,5,4,9
0,22.14,3.71,24.19,-9.64,1,0,2,2,3,4,6,9
0,26.5,-2.6,24.64,-1.95,0,1,1,2,2,7,4,9
0,23.52,3.63,23.22,3.2,0,0,0,1,0,3,8,11
0,26.66,1.52,26.86,1.77,0,1,2,3,4,6,3,7
0,29.7,-1.78,29.45,-2.16,1,2,3,6,5,8,4,10
0,29.01,3.25,30.43,-0.9,1,1,1,2,1,3,0,3
0,27.7,4.72,26.02,4.92,0,1,1,2,3,7,5,10
0,23.64,-3.19,22.31,-2.65,1,1,1,1,7,6,6,9
0,26.54,-1.31,28.02,-0.61,0,2,1,3,2,7,4,8
0,26.88,-2.68,26.65,1.86,0,0,1,5,4,8,5,9
0,22.72,-1.69,25.65,-8.65,0,0,0,3,2,4,5,6
0,25.82,1.62,28.66,4.95,0,1,2,6,4,8,3,6
0,27.34,3.85,28.21,-4.46,0,0,2,4,6,7,6,8
0,25.16,-4.88,26.37,0.43,1,1,3,5,4,7,4,7
0,21.14,2.72,22.7,-3.5,0,1,1,2,3,4,5,11
0,24.94,-0.54,25.66,0.75,0,1,1,3,1,5,2,5
0,26.81,1.55,26.52,0.68,0,1,2,2,3,5,4,8
0,22.7,-4.15,23.21,-1.43,0,3,0,4,0,5,1,5
0,29.73,-4.79,28.98,-4.43,1,1,3,5,5,8,4,9
0,26.57,3.57,27.39,4.57,1,3,3,6,4,8,5,9
0,22.5,2.93,21.92,3.44,1,1,1,1,4,3,8,11
1,24.38,4.86,25.06,9.76,1,0,1,3,1,4,6,9
0,29.35,2.85,27.6,0.83,0,1,1,3,4,5,3,8
1,21.92,-0.3,21.83,-0.77,0,2,1,4,1,5,2,6
0,28.73,-3,34.36,-4.42,1,2,2,6,3,7,3,6
0,22.43,4.94,24.4,9.06,0,2,0,4,1,6,2,7
0,22.43,4.31,26.99,6.04,1,1,2,5,4,6,5,5
0,26.8,-2.38,28.56,-4.61,0,1,1,3,3,6,4,8
0,23.06,1.32,23.8,1.22,0,0,1,4,1,7,3,5
0,26.18,3.24,26.27,3.18,0,2,3,3,5,6,5,9
0,22.23,-0.4,35.93,1.98,1,1,1,4,2,6,0,1
0,20.46,4.18,18.96,-2.32,0,0,1,4,3,4,6,11
0,28.77,-3.49,27.02,1.57,1,1,1,3,3,6,3,9
0,20.37,4.92,19.89,4.62,0,1,1,2,3,5,7,11
0,21.71,-0.69,20.78,-3.06,1,1,2,2,5,5,6,9
0,24.45,1.95,24.69,1.68,1,0,2,3,4,7,6,9
0,23.22,-2.72,22.65,-3.25,0,1,1,3,4,4,4,10
0,27.95,3.1,30.71,14.24,0,0,2,2,3,6,2,5
0,20.29,-2.88,20.29,-4.63,0,2,1,5,2,7,3,7
1,27.65,-2.25,29.85,-5.16,1,1,2,2,3,7,5,8
0,20.87,-3.65,20.62,-3.07,0,1,3,4,5,7,6,9
0,29.22,-4.21,31.51,-4.23,1,1,3,4,4,7,5,6
0,28.71,2.13,23.71,-16.66,2,3,3,5,4,5,3,6
0,21.52,-2.77,24.36,-10.96,0,0,1,2,2,4,6,7
0,26.99,3.7,28.49,3.85,1,4,2,6,5,8,2,5
0,22.54,-0.29,22.88,0.16,0,0,0,3,2,4,2,5
0,23.32,-3.57,25.06,-5.22,0,0,1,1,3,4,3,5
0,24.05,-2.75,23.41,-3.35,0,1,0,1,3,5,7,9
0,21.06,2.18,24.53,-4.2,0,0,1,3,1,5,2,5
0,29.14,1,29.13,0.62,0,1,1,2,5,7,7,9
0,28.08,4.97,29.12,5.03,1,1,2,5,2,8,5,8
1,22.13,2.38,25.06,3.47,0,1,1,1,2,3,1,3
0,28.06,-2.05,28.96,-0.83,0,4,1,6,1,7,3,6
0,20.51,2.38,20.76,-0.43,1,0,1,1,3,6,3,6
0,27.54,1.24,27.44,1.61,0,2,4,2,4,6,5,8
0,22.18,-3.54,22.86,-6.73,0,2,1,3,1,5,1,5
0,23.19,-0.3,23.91,-0.03,0,2,3,5,5,8,3,5
0,24.95,2.13,24.96,1,0,2,1,2,3,5,7,10
0,25.69,1.66,27.83,2.08,0,0,2,2,4,9,5,9
0,22.72,-3.84,21.2,-3.01,1,1,1,4,4,7,5,9
0,24.28,0.66,23.91,-0.48,0,2,1,5,3,7,1,3
0,20.63,-0.77,19.9,0.54,1,1,3,1,3,4,8,10
0,22.03,4.85,44.1,-34.57,0,0,0,0,0,1,1,4
1,28.04,2.68,28.75,4.38,1,3,3,5,6,7,7,7
0,28.66,1.78,28.56,2.88,0,0,1,0,1,3,7,11
0,29.81,1.94,29.09,1.48,0,1,1,1,3,6,4,7
0,24.79,-4.01,23.83,-4,0,2,3,5,4,7,1,5
0,21.98,2.11,24.21,5.82,0,1,1,2,4,6,7,9
0,26.09,-3.46,25.04,-2.27,1,1,3,5,4,7,4,7
1,27.59,1.24,31.6,13.9,0,0,2,2,3,4,5,8
0,23.3,1.49,23.95,-2.26,0,2,0,5,2,6,3,5
0,26.63,-4.12,25.1,-3.94,0,0,1,2,3,5,4,7
0,29.41,-1.56,30.32,-1.96,0,1,0,1,4,7,7,9
0,20.56,-2.32,21.03,-1.84,0,1,2,3,3,6,6,11
0,28.99,-0.91,30.09,-5.53,0,1,1,3,4,8,6,10
0,27.84,1.96,28.17,1.28,0,1,2,3,4,7,6,9
0,29.91,-1.8,28.9,-1.78,0,1,2,4,5,7,4,7
0,20.59,0.24,21.2,-1.6,0,0,1,2,2,3,5,9
0,23.82,-2.55,22.49,-6.12,0,1,2,2,5,4,6,9
0,26.16,1.96,25.44,2.68,0,1,2,2,4,7,6,10
0,27.21,-3.52,27.41,-0.33,0,1,0,2,1,3,2,5
0,24.94,4.52,24.93,3.92,0,2,3,4,4,7,5,9
0,28.4,-3.04,30.15,-2.17,0,2,4,7,4,7,4,7
1,21.49,-0.67,21.43,-1.45,0,2,0,2,2,6,3,6
0,22.54,4.5,27.23,-8.96,1,0,1,1,1,2,1,3
0,20.64,4.73,22.58,6.92,0,1,0,2,2,5,5,8
0,20.58,2.23,29.95,-2.56,1,2,3,4,4,9,4,9
0,20.89,-3.23,23.27,-14.1,1,1,3,2,3,4,5,8
0,20.95,4.79,21.31,10.93,0,0,1,3,3,4,7,10
0,24.02,4.25,25.14,-0.59,2,1,3,6,5,8,3,6
0,24.28,-4.88,24.48,-5.37,0,2,1,4,3,6,3,6
0,27.32,3.59,27.65,7.58,1,1,1,3,4,6,3,9
1,25.14,1.45,26.55,-7.33,0,1,3,4,4,6,4,7
0,20.05,-0.84,20.41,-1.62,0,1,1,2,2,5,6,10
0,27.26,1.48,28.83,-2.93,1,2,1,5,2,6,5,6
0,20.89,4.07,20.96,4.6,0,2,1,2,5,5,5,8
1,21.37,-4.18,22.21,-5.05,0,3,1,6,3,6,1,5
0,20.05,-3.82,20.6,-3.61,0,1,1,1,3,4,5,10
0,20.06,1.71,20.5,2,0,1,2,2,4,4,5,8
0,21.1,3.72,19.37,1.17,0,1,2,2,4,5,3,9
0,23.7,2.26,26.54,-6.55,0,1,0,4,2,5,3,5
0,27.16,4.82,31.41,12.56,1,2,2,3,2,4,2,4
0,20.12,-2.01,22.99,1.6,1,1,2,3,4,6,5,8
0,23.88,-1.48,24.6,-1.75,1,4,1,5,3,6,1,3
0,29.06,-3.59,31.33,-1.76,1,2,1,5,4,8,4,7
0,28.86,2.24,28.35,5.98,1,2,1,5,3,5,1,5
0,22.79,1.32,26.89,-1.07,0,2,1,3,4,6,6,10
0,23.75,3.29,26.44,7.35,0,0,2,3,2,4,1,5
0,29.47,-1.31,28.74,-1.38,1,1,2,4,3,7,5,9
0,28.34,0.19,34.12,18.27,2,1,2,2,2,3,3,7
0,26.52,-2,25.5,2.54,1,2,2,5,5,8,5,8
0,24.24,4.02,26.15,7.05,1,3,1,5,3,5,0,3
0,25.2,-2.66,26.39,-5.09,1,1,3,4,5,9,6,10
1,29.5,-3.85,30.02,-2.94,1,1,1,4,3,4,2,4
0,24.81,-2.03,24.88,-1.36,0,2,2,5,5,7,5,9
0,27.6,-3.22,26.48,-1.82,0,1,1,5,3,8,4,9
0,21.57,-4.49,12.36,1.99,1,2,2,2,5,5,6,10
0,26.71,1.94,27.07,2.07,0,1,0,4,4,7,6,9
0,24.89,-1.43,21.19,-0.12,1,1,1,1,2,3,8,11
0,20.23,3.22,-8.83,-27.47,1,0,1,0,1,0,7,11
0,27.98,-4.61,30.41,-5.48,1,1,1,5,2,6,1,5
0,23.52,4.29,21.46,1.35,0,1,0,2,3,5,4,10
0,21.03,4.28,21.72,4.09,1,3,2,4,4,7,3,6
0,22.43,2.29,19.91,2.51,1,1,2,3,4,6,3,6
0,27.1,4.41,27.3,2.05,1,3,2,5,3,6,2,4
0,28.91,3.12,28.25,1.32,0,1,2,3,5,7,5,9
0,26.55,2.89,25.31,5.24,0,3,2,4,3,8,3,8
0,27.39,-4.18,27.85,-6.24,0,1,1,3,2,6,3,8
0,29.2,-2.56,29.71,-3.02,1,1,3,4,5,7,5,8
0,24.33,-4.55,24.74,-5.02,0,2,1,3,5,7,5,9
0,28.05,-1.1,29.13,-0.1,0,1,2,3,3,4,2,4
0,26.05,0.04,25.36,-1.95,0,2,3,6,4,8,4,7
0,25.1,-2.36,27.88,-6.37,0,1,1,1,3,7,9,11
0,24.63,-4.88,27.06,2.74,0,0,0,1,4,6,6,7
0,25.19,2.3,24.81,2.61,2,3,3,5,5,7,2,9
0,20.59,4.43,22.18,6.08,0,1,2,4,3,5,4,6
0,28.86,-2.98,29.11,-3.93,1,1,2,3,4,7,3,6
0,25.56,-2.51,27.06,-0.88,0,1,0,2,4,6,3,7
0,28.88,1.07,30.32,-7.9,0,2,1,4,3,9,5,8
0,24.26,-3.42,23.62,-2.82,0,1,1,3,4,7,6,9
0,21.04,2.24,22.72,6.24,0,1,0,2,2,7,5,8
0,28.87,-1.83,27.03,-3.21,0,2,0,4,1,6,0,7
0,23.11,0.16,22.32,1.89,1,1,1,4,5,7,6,9
0,26.29,0.18,26.22,-2.21,1,1,1,3,4,6,4,9
0,25.6,-0.37,25.56,0.99,0,1,0,2,4,5,5,8
0,23.96,-1.98,24.21,-1.44,0,1,2,1,4,7,7,9
0,23.5,-4,24.06,-4.54,0,1,3,3,5,6,4,7
0,26.41,-4.12,54.33,7.29,1,2,2,3,3,4,1,1
1,26.76,-1.36,24.03,-0.03,1,2,2,4,2,7,1,8
0,26.17,-0.19,26.7,-5.54,1,2,2,2,4,6,2,7
0,20.77,-4.64,22.25,-5.96,0,2,1,4,2,4,5,9
0,22.7,4.84,21.29,4.89,1,1,2,2,3,4,5,7
0,28.19,3.88,29.38,-3.57,1,0,1,5,1,6,2,7
0,20.3,4.18,22.75,9.71,0,0,0,1,2,5,6,8
0,23.49,-4.92,24.52,-6.47,0,1,1,3,3,5,3,5
0,24.11,-1.51,NULL,NULL,0,0,0,0,0,0,0,0
0,26.11,2.42,26.47,1.67,0,1,1,6,7,9,7,10
0,27.41,-4.31,32.12,-1.27,1,3,2,6,4,8,4,7
0,23.98,0.3,24.5,0.43,0,1,2,1,4,5,7,9
0,29.78,-3.87,32.37,-8.06,0,3,3,4,5,7,7,9
0,22.36,-2.12,23.79,-10,0,1,1,3,4,6,4,8
1,22.9,3.8,22.44,4.16,0,1,0,2,3,7,6,8
0,24.51,2.4,22.42,-0.48,1,1,1,4,3,9,4,8
0,23.38,-2.77,26.93,16.85,0,0,1,3,2,3,1,4
0,27.73,1.91,22.65,-7.4,1,0,1,2,1,5,3,8
0,29.29,0.76,37.78,1.64,1,3,2,5,2,6,0,3
0,26.24,-3.46,25.46,-3.65,1,2,1,6,6,9,6,9
0,21.34,4.21,25.78,10.56,0,0,1,4,2,5,4,5
0,22.37,-1.32,26.73,-4.33,0,3,0,4,1,6,1,4
0,29.02,0.96,30.66,6.5,0,1,2,6,2,7,3,6
1,25.01,-4.77,26.29,-5.24,0,2,1,3,2,6,4,8
0,23.66,4.81,24.8,9.29,1,0,2,6,3,6,2,5
0,28.65,-2.22,28.68,-2.53,0,3,1,4,3,6,0,6
0,25.8,1.07,27.32,4.13,0,1,0,2,4,7,5,9
0,24.09,-4.35,25.13,-6.22,0,2,1,4,2,5,2,6
1,24.76,-4.69,24.61,-5.34,0,3,2,5,3,7,2,5
0,27.07,1.46,27.09,-0.07,0,2,2,3,4,7,6,9
0,25.88,-1.64,26.55,-0.81,0,1,1,2,4,9,5,9
0,20.79,-0.09,21.29,0.31,0,1,1,2,3,6,5,9
0,25.03,-3.56,25.19,-3.13,1,1,1,2,3,4,7,10
0,21.98,-0.85,21.77,5.27,1,1,3,3,4,6,3,8
0,27.75,-4.02,29.33,-5.88,0,2,4,6,5,8,5,7
0,25.16,0.4,23.82,-2.6,1,2,2,4,4,7,4,7
0,27.53,0.42,27.96,0.26,0,1,1,7,3,7,2,4
0,24.33,-1.79,16.75,15.16,1,0,1,2,3,2,1,7
0,27.92,-4.98,26.17,15.65,1,1,1,2,3,3,6,10
0,22.86,4.36,21.52,4.57,1,1,1,2,3,3,4,8
0,28.94,-3.65,30.24,0.4,1,3,1,4,3,6,2,5
0,20.8,-0.67,36.59,-24.31,1,0,2,2,3,2,4,5
0,24.03,-1.32,23.96,-0.81,0,1,3,5,3,9,6,9
0,27.84,-3.29,29.76,-12.38,0,0,0,3,3,4,6,8
0,24.4,-1.19,29,0.36,1,2,1,4,3,8,2,5
0,29.11,1.36,25.02,-1.03,0,1,3,5,4,6,2,6
0,24.41,1.76,25.94,-1.14,1,1,2,7,3,9,3,5
0,28.62,3.24,26.45,6.71,1,2,3,5,4,7,3,6
0,27.99,-3.47,28.76,-0.56,0,1,1,4,4,8,6,8
0,29.24,-1.86,29.54,-3,2,3,3,5,3,5,1,4
0,21.6,-3.41,20.27,-3.26,1,2,2,4,4,6,2,6
0,21.8,-0.3,26.58,-1.11,1,3,3,3,6,8,6,7
0,27.67,3.35,25.09,3.4,1,3,2,6,3,8,2,6
1,25.21,4.61,26.87,6.3,0,1,1,5,3,6,3,5
1,28.55,1.06,28.56,-0.85,0,1,1,1,2,4,5,9
0,21.61,0.96,22.68,1.11,0,0,0,3,2,5,6,9
0,21.77,4.46,20.99,4.22,0,1,0,1,3,3,7,10
0,29.4,3.75,33.57,10.85,0,0,3,3,3,5,4,6
0,20.29,-3.01,21.61,-3.41,0,1,1,3,3,4,5,8
0,25.32,2.45,27.72,4.48,0,1,2,4,3,7,4,5
0,24.33,2.08,24.7,2.3,0,2,1,3,4,6,5,8
0,23.45,4.46,23.77,5.37,0,0,2,3,2,6,5,8
0,29.72,3.2,29.65,4.36,0,2,1,5,5,9,4,9
0,20.92,-2.14,21.1,-1.95,0,1,2,3,6,5,7,9
0,26.76,-4.58,38.51,-27.07,1,0,1,1,1,1,0,3
0,23.16,-4.73,29.39,20.87,1,0,1,0,2,2,7,10
1,21.1,-0.85,21.69,-0.9,0,0,1,2,2,3,6,8
0,20.83,0.98,25.17,-3.87,0,1,0,2,2,7,3,4
1,27.83,-2.79,27.56,-6.02,0,2,3,4,4,7,3,6
1,21.63,4.45,23.58,2.38,1,1,2,4,3,4,5,7
0,22.77,-1.22,25.36,-3.71,0,1,1,3,2,5,3,4
0,26.83,-4.92,26.97,-5.34,0,2,1,3,4,6,8,11
0,28.2,-4.98,11.76,-11.34,0,1,3,1,3,5,7,11
0,27.24,4.14,27.55,5.02,0,1,0,3,4,8,5,10
0,21.26,-2.9,19.94,2.45,1,1,1,3,3,5,5,10
0,22.7,4.11,26.2,3.09,1,2,1,4,2,4,1,3
0,28.17,0.07,29.34,-1.92,0,2,1,4,3,6,3,7
0,20.56,0.35,21.3,0.37,0,0,2,1,2,4,6,9
0,29.21,-1.11,29.1,-2.15,0,3,4,6,4,8,5,8
0,23.08,-1.01,24.51,1.91,0,0,0,1,2,5,7,9
0,24.78,0.96,28.15,6.56,0,1,1,3,2,4,3,4
0,25.73,1.7,25.81,0.96,0,1,1,3,3,7,6,9
0,23.07,-1.2,22.47,-0.4,1,1,4,2,4,4,2,6
0,24.66,-0.29,23.9,1.9,1,1,1,3,2,6,4,7
1,23.23,-2.58,27.36,7.8,0,0,3,2,4,5,5,8
1,26.93,0.93,29.04,2.03,2,2,3,4,3,4,0,3
0,28.18,0.92,30.31,-3.43,0,1,1,4,4,6,4,7
0,24.35,-0.08,23.95,3.54,1,0,1,2,2,6,5,9
0,23.22,2.3,23.48,2.72,0,1,0,2,1,5,5,8
0,25.97,-4.99,26.83,-6.51,0,1,0,1,2,7,4,8
0,23.93,-1.42,22.88,-2.23,0,0,1,2,6,7,6,10
0,22.13,-3.05,24.02,6.57,0,1,2,1,3,4,7,9
0,25.99,-0.87,26.33,0.11,1,2,2,4,3,8,5,9
0,24.51,-0.19,25.43,-8.86,0,0,0,2,1,4,3,7
0,24.16,-2.9,25.41,-4.42,0,3,2,4,2,4,0,2
0,26.45,0.17,25.2,-6.89,1,1,2,3,4,5,4,9
0,20.1,4.23,23.97,9.4,0,1,2,3,4,5,5,7
0,26.89,-2.01,26.96,-2.27,0,1,1,4,3,6,3,5
0,25.21,4.87,24.71,3.16,1,0,3,2,6,5,7,10
1,24.01,-0.12,23.35,-0.37,0,2,2,4,7,8,6,10
0,26.2,2.95,24.65,4.26,1,2,1,3,3,5,6,10
0,21.64,3.58,21.53,1.39,1,1,2,4,3,7,4,9
0,20.85,4.44,21.3,2.21,0,1,1,2,3,3,5,8
0,25.07,1.8,25.9,0.31,0,2,2,5,4,7,6,9
0,26.43,2.19,27.33,2.25,0,1,2,5,5,7,2,4
0,29.17,4.7,29.99,3.65,1,2,1,4,5,6,5,8
0,27.64,-3.91,26.51,26.36,0,1,0,1,2,3,4,9
0,26.25,-2.35,26.41,-1.74,0,2,2,4,3,6,2,8
0,26.82,-4.99,26.15,-3.67,0,1,2,3,3,8,5,9
0,26.5,1.98,25.73,0.97,0,2,2,4,4,7,4,8
0,29.71,0.25,30.47,0.78,1,2,2,5,4,6,3,6
0,28.3,3.24,27.24,1.34,1,1,1,4,2,6,1,5
0,21.81,0.37,22.46,3.88,0,0,0,2,2,6,4,8
0,20.1,3.15,20.13,1.96,0,1,1,2,1,3,5,9
0,29.62,2.75,30.35,3.75,0,2,1,2,3,4,4,9
0,24.22,-0.63,24.9,9.76,1,0,1,1,4,7,6,9
0,23.21,-3.18,25.91,-6.43,1,1,2,4,4,6,5,6
0,24.52,3.49,23.23,-2.84,0,1,0,2,2,6,5,9
0,29.21,3.21,28.43,1.68,1,2,2,4,4,6,1,7
1,27.66,-1.22,28.18,-1.91,0,2,3,4,4,7,3,9
0,24.23,-0.13,23.62,-1.21,0,2,0,4,5,7,5,10
0,20.17,4.17,20.1,5.87,0,3,1,3,4,6,5,9
0,24.47,2.94,27.7,3.18,0,2,1,4,3,5,4,8
0,20.06,-3,23.34,-9.16,1,1,1,3,4,6,3,8
0,27.97,-3.79,29.62,-7.31,1,1,1,3,3,6,4,8
0,22.6,2.27,23.82,2.53,1,1,2,3,4,4,5,8
0,24.96,-0.63,24.31,-0.23,0,3,1,3,3,7,5,8
0,21.71,1.23,21.24,1.82,0,1,2,4,4,7,4,9
0,27.67,2.73,29.67,6.1,1,0,1,3,4,4,2,4
0,25.74,4.08,25.65,7.15,0,1,1,4,3,7,4,9
0,26.46,-3.33,24.93,-2.63,0,1,0,2,3,6,4,8
0,21.3,3.45,21,6.88,0,1,1,2,3,6,4,7
0,24.03,1.84,24.41,-1.58,1,2,2,3,4,7,6,9
0,27.78,-1.26,31.51,-2.81,3,2,3,7,5,8,5,5
0,22.12,4.47,22.89,5.1,0,1,2,3,2,4,1,2
0,25.15,3.25,24.81,2.76,0,1,0,2,4,5,7,9
0,21.45,-3.1,23.09,-2.58,0,1,1,3,3,7,5,9
0,24.82,1.02,24.26,1.4,0,2,1,4,4,6,1,5
0,20.68,-4.65,2.97,-27.3,1,1,1,1,2,3,6,10
0,23.53,4.74,23.85,2.86,0,1,2,1,2,7,7,11
0,25.91,-2.15,26.46,0.01,1,2,1,4,2,7,2,7
0,25.92,-3.4,23.31,4.7,1,1,2,4,3,6,4,9
0,20.93,-2.15,25.08,-7.42,0,0,1,4,3,5,3,5
0,29.2,2.66,30.76,8,1,1,2,2,2,4,0,3
0,20.71,-0.33,22.74,3.06,0,1,2,3,3,4,2,4
0,24.13,-0.01,32.51,25.84,1,1,1,1,2,2,3,8
0,21.4,4.54,21.24,2.06,0,1,2,2,5,6,4,9
0,28.89,-4.78,28.34,-4.96,0,1,0,2,1,4,3,5
0,25.42,3.26,26.64,4.69,1,3,2,5,5,9,6,8
0,22.6,-3.65,21.48,-0.96,0,2,4,5,6,7,4,9
0,22.92,-2.42,25.19,-3.83,0,1,1,2,2,5,5,9
0,21.76,-4.28,21.55,-4.82,1,1,1,2,2,4,5,9
0,27.36,3.66,27.58,1.18,0,2,1,3,3,6,5,7
0,28.07,0.92,27.42,0.44,0,3,1,4,2,7,1,6
0,21.41,-0.66,24.12,-4.66,1,2,1,4,2,7,2,5
0,29.37,-1.52,29.87,0.69,0,2,2,6,2,6,5,8
0,27.46,4.58,29.89,6.11,1,2,2,5,3,8,4,6
0,21.67,-0.25,25.34,-13.07,0,1,2,1,2,3,4,7
0,27.99,2.57,27.17,2.4,0,2,2,4,4,6,4,6
0,25.61,-2.55,26.47,-2.98,0,2,1,4,2,5,2,4
